asof,asof_quarter,horizon,target_quarter,call,grade,made_call,pred_delta,real_delta,pred_dir,real_dir,hit,conviction_pp,covid_target,consumer_stretched
2021-03-31,2021Q1,0,2021Q1,inflation_yoy,call,True,0.6152401123452833,0.6616428622164754,accelerating,accelerating,1.0,0.6152401123452833,True,False
2021-03-31,2021Q1,0,2021Q1,inflation_qoq,call,True,0.24796743429909007,0.293834222115974,accelerating,accelerating,1.0,0.24796743429909007,True,False
2021-03-31,2021Q1,1,2021Q2,growth_yoy,call,True,9.422784387847518,10.58491513298201,accelerating,accelerating,1.0,9.422784387847518,True,False
2021-03-31,2021Q1,1,2021Q2,growth_qoq,lean,True,1.1515924899176855,0.3060748183366657,accelerating,accelerating,1.0,1.1515924899176855,True,False
2021-03-31,2021Q1,1,2021Q2,inflation_yoy,call,True,1.762925561254103,2.878495850081027,accelerating,accelerating,1.0,1.762925561254103,True,False
2021-03-31,2021Q1,1,2021Q2,inflation_qoq,call,True,-0.23059380952663577,0.8077668412147521,decelerating,accelerating,0.0,0.23059380952663577,True,False
2021-03-31,2021Q1,2,2021Q3,growth_yoy,call,True,-7.501770474639669,-7.234858314338922,decelerating,decelerating,1.0,7.501770474639669,False,False
2021-03-31,2021Q1,2,2021Q3,growth_qoq,abstain,False,,-0.8768384094501869,no call,decelerating,,,False,False
2021-03-31,2021Q1,2,2021Q3,inflation_yoy,call,True,-0.6082194941953913,0.46714448295804534,decelerating,accelerating,0.0,0.6082194941953913,False,False
2021-03-31,2021Q1,2,2021Q3,inflation_qoq,call,True,-0.18943252989942483,-0.22949742215143676,decelerating,decelerating,1.0,0.18943252989942483,False,False
2021-03-31,2021Q1,3,2021Q4,growth_yoy,call,True,-1.2830327104307537,0.6053681970414448,decelerating,accelerating,0.0,1.2830327104307537,False,False
2021-03-31,2021Q1,3,2021Q4,growth_qoq,abstain,False,,0.8907022931446518,no call,accelerating,,,False,False
2021-03-31,2021Q1,3,2021Q4,inflation_yoy,call,True,-0.1708542773968329,1.5209842683373767,decelerating,accelerating,0.0,0.1708542773968329,False,False
2021-03-31,2021Q1,3,2021Q4,inflation_qoq,call,True,0.004947227672813526,0.5842995135905804,accelerating,accelerating,1.0,0.004947227672813526,False,False
2021-03-31,2021Q1,4,2022Q1,growth_yoy,call,True,-0.37225293840288387,-1.721597114248663,decelerating,decelerating,1.0,0.37225293840288387,False,False
2021-03-31,2021Q1,4,2022Q1,growth_qoq,abstain,False,,-1.9705537899556202,no call,decelerating,,,False,False
2021-03-31,2021Q1,4,2022Q1,inflation_yoy,call,True,-0.41862069712207006,1.2523121268116801,decelerating,accelerating,0.0,0.41862069712207006,False,False
2021-03-31,2021Q1,4,2022Q1,inflation_qoq,call,True,0.003993155150028294,0.022695819256424166,accelerating,accelerating,1.0,0.003993155150028294,False,False
2021-04-30,2021Q2,0,2021Q2,growth_yoy,call,True,10.112890813140663,10.58491513298201,accelerating,accelerating,1.0,10.112890813140663,True,False
2021-04-30,2021Q2,0,2021Q2,growth_qoq,call,True,-1.2353339900054265,0.3060748183366657,decelerating,accelerating,0.0,1.2353339900054265,True,False
2021-04-30,2021Q2,0,2021Q2,inflation_yoy,call,True,1.7934234162651381,2.878495850081027,accelerating,accelerating,1.0,1.7934234162651381,True,False
2021-04-30,2021Q2,0,2021Q2,inflation_qoq,call,True,-0.2474833655701003,0.8077668412147521,decelerating,accelerating,0.0,0.2474833655701003,True,False
2021-04-30,2021Q2,1,2021Q3,growth_yoy,call,True,-7.562403199167323,-7.234858314338922,decelerating,decelerating,1.0,7.562403199167323,False,False
2021-04-30,2021Q2,1,2021Q3,growth_qoq,lean,True,1.217980990373213,-0.8768384094501869,accelerating,decelerating,0.0,1.217980990373213,False,False
2021-04-30,2021Q2,1,2021Q3,inflation_yoy,call,True,-0.6313952907673888,0.46714448295804534,decelerating,accelerating,0.0,0.6313952907673888,False,False
2021-04-30,2021Q2,1,2021Q3,inflation_qoq,call,True,-0.24058085530545004,-0.22949742215143676,decelerating,decelerating,1.0,0.24058085530545004,False,False
2021-04-30,2021Q2,2,2021Q4,growth_yoy,call,True,-1.1100625733940106,0.6053681970414448,decelerating,accelerating,0.0,1.1100625733940106,False,False
2021-04-30,2021Q2,2,2021Q4,growth_qoq,abstain,False,,0.8907022931446518,no call,accelerating,,,False,False
2021-04-30,2021Q2,2,2021Q4,inflation_yoy,call,True,-0.1940342015103771,1.5209842683373767,decelerating,accelerating,0.0,0.1940342015103771,False,False
2021-04-30,2021Q2,2,2021Q4,inflation_qoq,call,True,0.00455236853871277,0.5842995135905804,accelerating,accelerating,1.0,0.00455236853871277,False,False
2021-04-30,2021Q2,3,2022Q1,growth_yoy,call,True,-1.3503524860853489,-1.721597114248663,decelerating,decelerating,1.0,1.3503524860853489,False,False
2021-04-30,2021Q2,3,2022Q1,growth_qoq,abstain,False,,-1.9705537899556202,no call,decelerating,,,False,False
2021-04-30,2021Q2,3,2022Q1,inflation_yoy,call,True,-0.4847055864107017,1.2523121268116801,decelerating,accelerating,0.0,0.4847055864107017,False,False
2021-04-30,2021Q2,3,2022Q1,inflation_qoq,call,True,0.007178531087026485,0.022695819256424166,accelerating,accelerating,1.0,0.007178531087026485,False,False
2021-04-30,2021Q2,4,2022Q2,growth_yoy,call,True,-0.7225424196626973,-1.5807891475521307,decelerating,decelerating,1.0,0.7225424196626973,False,False
2021-04-30,2021Q2,4,2022Q2,growth_qoq,abstain,False,,0.41134562930517093,no call,accelerating,,,False,False
2021-04-30,2021Q2,4,2022Q2,inflation_yoy,call,True,-0.22560487148516684,0.5603312033418621,decelerating,accelerating,0.0,0.22560487148516684,False,False
2021-04-30,2021Q2,4,2022Q2,inflation_qoq,call,True,0.007559064123086046,0.15104928952840435,accelerating,accelerating,1.0,0.007559064123086046,False,False
2021-05-31,2021Q2,0,2021Q2,growth_yoy,call,True,11.40398817117245,10.58491513298201,accelerating,accelerating,1.0,11.40398817117245,True,False
2021-05-31,2021Q2,0,2021Q2,growth_qoq,call,True,-1.2353339900054265,0.3060748183366657,decelerating,accelerating,0.0,1.2353339900054265,True,False
2021-05-31,2021Q2,0,2021Q2,inflation_yoy,call,True,2.2945361219296103,2.878495850081027,accelerating,accelerating,1.0,2.2945361219296103,True,False
2021-05-31,2021Q2,0,2021Q2,inflation_qoq,call,True,0.23944535403106482,0.8077668412147521,accelerating,accelerating,1.0,0.23944535403106482,True,False
2021-05-31,2021Q2,1,2021Q3,growth_yoy,call,True,-7.648903800080164,-7.234858314338922,decelerating,decelerating,1.0,7.648903800080164,False,False
2021-05-31,2021Q2,1,2021Q3,growth_qoq,lean,True,1.217980990373213,-0.8768384094501869,accelerating,decelerating,0.0,1.217980990373213,False,False
2021-05-31,2021Q2,1,2021Q3,inflation_yoy,call,True,-0.7089200889368308,0.46714448295804534,decelerating,accelerating,0.0,0.7089200889368308,False,False
2021-05-31,2021Q2,1,2021Q3,inflation_qoq,call,True,-0.7998293230421449,-0.22949742215143676,decelerating,decelerating,1.0,0.7998293230421449,False,False
2021-05-31,2021Q2,2,2021Q4,growth_yoy,call,True,-1.121955131631447,0.6053681970414448,decelerating,accelerating,0.0,1.121955131631447,False,False
2021-05-31,2021Q2,2,2021Q4,growth_qoq,abstain,False,,0.8907022931446518,no call,accelerating,,,False,False
2021-05-31,2021Q2,2,2021Q4,inflation_yoy,call,True,-0.27866447159555374,1.5209842683373767,decelerating,accelerating,0.0,0.27866447159555374,False,False
2021-05-31,2021Q2,2,2021Q4,inflation_qoq,call,True,-0.004720635125288197,0.5842995135905804,decelerating,accelerating,0.0,0.004720635125288197,False,False
2021-05-31,2021Q2,3,2022Q1,growth_yoy,call,True,-1.3646173352039659,-1.721597114248663,decelerating,decelerating,1.0,1.3646173352039659,False,False
2021-05-31,2021Q2,3,2022Q1,growth_qoq,abstain,False,,-1.9705537899556202,no call,decelerating,,,False,False
2021-05-31,2021Q2,3,2022Q1,inflation_yoy,call,True,-0.5637877899791719,1.2523121268116801,decelerating,accelerating,0.0,0.5637877899791719,False,False
2021-05-31,2021Q2,3,2022Q1,inflation_qoq,call,True,0.01292841064144401,0.022695819256424166,accelerating,accelerating,1.0,0.01292841064144401,False,False
2021-05-31,2021Q2,4,2022Q2,growth_yoy,call,True,-1.8978630862628298,-1.5807891475521307,decelerating,decelerating,1.0,1.8978630862628298,False,False
2021-05-31,2021Q2,4,2022Q2,growth_qoq,abstain,False,,0.41134562930517093,no call,accelerating,,,False,False
2021-05-31,2021Q2,4,2022Q2,inflation_yoy,call,True,-0.7591530684941523,0.5603312033418621,decelerating,accelerating,0.0,0.7591530684941523,False,False
2021-05-31,2021Q2,4,2022Q2,inflation_qoq,call,True,0.04358297806128508,0.15104928952840435,accelerating,accelerating,1.0,0.04358297806128508,False,False
2021-06-30,2021Q2,0,2021Q2,growth_yoy,call,True,11.591705746417635,10.58491513298201,accelerating,accelerating,1.0,11.591705746417635,True,False
2021-06-30,2021Q2,0,2021Q2,growth_qoq,call,True,-1.2353339900054265,0.3060748183366657,decelerating,accelerating,0.0,1.2353339900054265,True,False
2021-06-30,2021Q2,0,2021Q2,inflation_yoy,call,True,2.679697542715709,2.878495850081027,accelerating,accelerating,1.0,2.679697542715709,True,False
2021-06-30,2021Q2,0,2021Q2,inflation_qoq,call,True,0.6140189742114943,0.8077668412147521,accelerating,accelerating,1.0,0.6140189742114943,True,False
2021-06-30,2021Q2,1,2021Q3,growth_yoy,call,True,-7.661480452769909,-7.234858314338922,decelerating,decelerating,1.0,7.661480452769909,False,False
2021-06-30,2021Q2,1,2021Q3,growth_qoq,lean,True,1.217980990373213,-0.8768384094501869,accelerating,decelerating,0.0,1.217980990373213,False,False
2021-06-30,2021Q2,1,2021Q3,inflation_yoy,call,True,-0.46007350123859325,0.46714448295804534,decelerating,accelerating,0.0,0.46007350123859325,False,False
2021-06-30,2021Q2,1,2021Q3,inflation_qoq,call,True,-0.931505418898082,-0.22949742215143676,decelerating,decelerating,1.0,0.931505418898082,False,False
2021-06-30,2021Q2,2,2021Q4,growth_yoy,call,True,-1.1245345062663725,0.6053681970414448,decelerating,accelerating,0.0,1.1245345062663725,False,False
2021-06-30,2021Q2,2,2021Q4,growth_qoq,abstain,False,,0.8907022931446518,no call,accelerating,,,False,False
2021-06-30,2021Q2,2,2021Q4,inflation_yoy,call,True,-0.29030036033890916,1.5209842683373767,decelerating,accelerating,0.0,0.29030036033890916,False,False
2021-06-30,2021Q2,2,2021Q4,inflation_qoq,call,True,-0.25722368871592405,0.5842995135905804,decelerating,accelerating,0.0,0.25722368871592405,False,False
2021-06-30,2021Q2,3,2022Q1,growth_yoy,call,True,-1.3690267762862973,-1.721597114248663,decelerating,decelerating,1.0,1.3690267762862973,False,False
2021-06-30,2021Q2,3,2022Q1,growth_qoq,abstain,False,,-1.9705537899556202,no call,decelerating,,,False,False
2021-06-30,2021Q2,3,2022Q1,inflation_yoy,call,True,-0.5760887020295944,1.2523121268116801,decelerating,accelerating,0.0,0.5760887020295944,False,False
2021-06-30,2021Q2,3,2022Q1,inflation_qoq,call,True,0.013875613177116719,0.022695819256424166,accelerating,accelerating,1.0,0.013875613177116719,False,False
2021-06-30,2021Q2,4,2022Q2,growth_yoy,call,True,-2.0709898626197987,-1.5807891475521307,decelerating,decelerating,1.0,2.0709898626197987,False,False
2021-06-30,2021Q2,4,2022Q2,growth_qoq,abstain,False,,0.41134562930517093,no call,accelerating,,,False,False
2021-06-30,2021Q2,4,2022Q2,inflation_yoy,call,True,-1.1202365757017496,0.5603312033418621,decelerating,accelerating,0.0,1.1202365757017496,False,False
2021-06-30,2021Q2,4,2022Q2,inflation_qoq,call,True,0.07214480620993946,0.15104928952840435,accelerating,accelerating,1.0,0.07214480620993946,False,False
2021-07-31,2021Q3,0,2021Q3,growth_yoy,call,True,-6.451335093553069,-7.234858314338922,decelerating,decelerating,1.0,6.451335093553069,False,True
2021-07-31,2021Q3,0,2021Q3,growth_qoq,call,True,-1.7448664866068861,-0.8768384094501869,decelerating,decelerating,1.0,1.7448664866068861,False,True
2021-07-31,2021Q3,0,2021Q3,inflation_yoy,call,True,0.07902140705458027,0.46714448295804534,accelerating,accelerating,1.0,0.07902140705458027,False,True
2021-07-31,2021Q3,0,2021Q3,inflation_qoq,call,True,-0.6045789965566595,-0.22949742215143676,decelerating,decelerating,1.0,0.6045789965566595,False,True
2021-07-31,2021Q3,1,2021Q4,growth_yoy,call,True,-0.987921961384508,0.6053681970414448,decelerating,accelerating,0.0,0.987921961384508,False,True
2021-07-31,2021Q3,1,2021Q4,growth_qoq,lean,True,0.9578092091185764,0.8907022931446518,accelerating,accelerating,1.0,0.9578092091185764,False,True
2021-07-31,2021Q3,1,2021Q4,inflation_yoy,call,True,-0.2588286486384721,1.5209842683373767,decelerating,accelerating,0.0,0.2588286486384721,False,True
2021-07-31,2021Q3,1,2021Q4,inflation_qoq,call,True,-0.745691686212635,0.5842995135905804,decelerating,accelerating,0.0,0.745691686212635,False,True
2021-07-31,2021Q3,2,2022Q1,growth_yoy,call,True,-1.2408910363467474,-1.721597114248663,decelerating,decelerating,1.0,1.2408910363467474,False,True
2021-07-31,2021Q3,2,2022Q1,growth_qoq,abstain,False,,-1.9705537899556202,no call,decelerating,,,False,True
2021-07-31,2021Q3,2,2022Q1,inflation_yoy,call,True,-0.5514698024557063,1.2523121268116801,decelerating,accelerating,0.0,0.5514698024557063,False,True
2021-07-31,2021Q3,2,2022Q1,inflation_qoq,call,True,0.009564570973186193,0.022695819256424166,accelerating,accelerating,1.0,0.009564570973186193,False,True
2021-07-31,2021Q3,3,2022Q2,growth_yoy,call,True,-1.104229852862404,-1.5807891475521307,decelerating,decelerating,1.0,1.104229852862404,False,True
2021-07-31,2021Q3,3,2022Q2,growth_qoq,abstain,False,,0.41134562930517093,no call,accelerating,,,False,True
2021-07-31,2021Q3,3,2022Q2,inflation_yoy,call,True,-1.3053099343758685,0.5603312033418621,decelerating,accelerating,0.0,1.3053099343758685,False,True
2021-07-31,2021Q3,3,2022Q2,inflation_qoq,call,True,0.06135115630081511,0.15104928952840435,accelerating,accelerating,1.0,0.06135115630081511,False,True
2021-07-31,2021Q3,4,2022Q3,growth_yoy,call,True,-1.1871456209932907,-0.10481966623026029,decelerating,decelerating,1.0,1.1871456209932907,False,True
2021-07-31,2021Q3,4,2022Q3,growth_qoq,abstain,False,,0.5653525523656278,no call,accelerating,,,False,True
2021-07-31,2021Q3,4,2022Q3,inflation_yoy,call,True,-0.6024058492121913,-0.29067342238344906,decelerating,decelerating,1.0,0.6024058492121913,False,True
2021-07-31,2021Q3,4,2022Q3,inflation_qoq,call,True,0.08416686039729449,-1.032061112174576,accelerating,decelerating,0.0,0.08416686039729449,False,True
2021-08-31,2021Q3,0,2021Q3,growth_yoy,call,True,-7.6237636774132875,-7.234858314338922,decelerating,decelerating,1.0,7.6237636774132875,False,True
2021-08-31,2021Q3,0,2021Q3,growth_qoq,call,True,-1.7448664866068861,-0.8768384094501869,decelerating,decelerating,1.0,1.7448664866068861,False,True
2021-08-31,2021Q3,0,2021Q3,inflation_yoy,call,True,0.35803995860786664,0.46714448295804534,accelerating,accelerating,1.0,0.35803995860786664,False,True
2021-08-31,2021Q3,0,2021Q3,inflation_qoq,call,True,-0.33511181383316657,-0.22949742215143676,decelerating,decelerating,1.0,0.33511181383316657,False,True
2021-08-31,2021Q3,1,2021Q4,growth_yoy,call,True,-0.9770477717026882,0.6053681970414448,decelerating,accelerating,0.0,0.9770477717026882,False,True
2021-08-31,2021Q3,1,2021Q4,growth_qoq,lean,True,0.9578092091185764,0.8907022931446518,accelerating,accelerating,1.0,0.9578092091185764,False,True
2021-08-31,2021Q3,1,2021Q4,inflation_yoy,call,True,-0.17260978580179565,1.5209842683373767,decelerating,accelerating,0.0,0.17260978580179565,False,True
2021-08-31,2021Q3,1,2021Q4,inflation_qoq,call,True,-0.9320061793060663,0.5842995135905804,decelerating,accelerating,0.0,0.9320061793060663,False,True
2021-08-31,2021Q3,2,2022Q1,growth_yoy,call,True,-1.2268143054880998,-1.721597114248663,decelerating,decelerating,1.0,1.2268143054880998,False,True
2021-08-31,2021Q3,2,2022Q1,growth_qoq,abstain,False,,-1.9705537899556202,no call,decelerating,,,False,True
2021-08-31,2021Q3,2,2022Q1,inflation_yoy,call,True,-0.5015842527013623,1.2523121268116801,decelerating,accelerating,0.0,0.5015842527013623,False,True
2021-08-31,2021Q3,2,2022Q1,inflation_qoq,call,True,-0.023722231333844768,0.022695819256424166,decelerating,accelerating,0.0,0.023722231333844768,False,True
2021-08-31,2021Q3,3,2022Q2,growth_yoy,call,True,-1.0914593936441008,-1.5807891475521307,decelerating,decelerating,1.0,1.0914593936441008,False,True
2021-08-31,2021Q3,3,2022Q2,growth_qoq,abstain,False,,0.41134562930517093,no call,accelerating,,,False,True
2021-08-31,2021Q3,3,2022Q2,inflation_yoy,call,True,-1.2743761749016338,0.5603312033418621,decelerating,accelerating,0.0,1.2743761749016338,False,True
2021-08-31,2021Q3,3,2022Q2,inflation_qoq,call,True,0.04670065998872985,0.15104928952840435,accelerating,accelerating,1.0,0.04670065998872985,False,True
2021-08-31,2021Q3,4,2022Q3,growth_yoy,call,True,-0.0507846295687564,-0.10481966623026029,decelerating,decelerating,1.0,0.0507846295687564,False,True
2021-08-31,2021Q3,4,2022Q3,growth_qoq,abstain,False,,0.5653525523656278,no call,accelerating,,,False,True
2021-08-31,2021Q3,4,2022Q3,inflation_yoy,call,True,-0.8330740562012107,-0.29067342238344906,decelerating,decelerating,1.0,0.8330740562012107,False,True
2021-08-31,2021Q3,4,2022Q3,inflation_qoq,call,True,0.09247021568938862,-1.032061112174576,accelerating,decelerating,0.0,0.09247021568938862,False,True
2021-09-30,2021Q3,0,2021Q3,growth_yoy,call,True,-7.382473725645401,-7.234858314338922,decelerating,decelerating,1.0,7.382473725645401,False,True
2021-09-30,2021Q3,0,2021Q3,growth_qoq,call,True,-1.7448664866068861,-0.8768384094501869,decelerating,decelerating,1.0,1.7448664866068861,False,True
2021-09-30,2021Q3,0,2021Q3,inflation_yoy,call,True,0.3985135598663394,0.46714448295804534,accelerating,accelerating,1.0,0.3985135598663394,False,True
2021-09-30,2021Q3,0,2021Q3,inflation_qoq,call,True,-0.29594244900950084,-0.22949742215143676,decelerating,decelerating,1.0,0.29594244900950084,False,True
2021-09-30,2021Q3,1,2021Q4,growth_yoy,call,True,-0.9792857184228287,0.6053681970414448,decelerating,accelerating,0.0,0.9792857184228287,False,True
2021-09-30,2021Q3,1,2021Q4,growth_qoq,lean,True,0.9578092091185764,0.8907022931446518,accelerating,accelerating,1.0,0.9578092091185764,False,True
2021-09-30,2021Q3,1,2021Q4,inflation_yoy,call,True,-0.09630769837770359,1.5209842683373767,decelerating,accelerating,0.0,0.09630769837770359,False,True
2021-09-30,2021Q3,1,2021Q4,inflation_qoq,call,True,-0.8981318066485722,0.5842995135905804,decelerating,accelerating,0.0,0.8981318066485722,False,True
2021-09-30,2021Q3,2,2022Q1,growth_yoy,call,True,-1.2291579776992467,-1.721597114248663,decelerating,decelerating,1.0,1.2291579776992467,False,True
2021-09-30,2021Q3,2,2022Q1,growth_qoq,abstain,False,,-1.9705537899556202,no call,decelerating,,,False,True
2021-09-30,2021Q3,2,2022Q1,inflation_yoy,call,True,-0.48371527686588145,1.2523121268116801,decelerating,accelerating,0.0,0.48371527686588145,False,True
2021-09-30,2021Q3,2,2022Q1,inflation_qoq,call,True,-0.07905171200053296,0.022695819256424166,decelerating,accelerating,0.0,0.07905171200053296,False,True
2021-09-30,2021Q3,3,2022Q2,growth_yoy,call,True,-1.09258002600372,-1.5807891475521307,decelerating,decelerating,1.0,1.09258002600372,False,True
2021-09-30,2021Q3,3,2022Q2,growth_qoq,abstain,False,,0.41134562930517093,no call,accelerating,,,False,True
2021-09-30,2021Q3,3,2022Q2,inflation_yoy,call,True,-1.267070023223615,0.5603312033418621,decelerating,accelerating,0.0,1.267070023223615,False,True
2021-09-30,2021Q3,3,2022Q2,inflation_qoq,call,True,0.03768097732561593,0.15104928952840435,accelerating,accelerating,1.0,0.03768097732561593,False,True
2021-09-30,2021Q3,4,2022Q3,growth_yoy,call,True,-0.28315122187057007,-0.10481966623026029,decelerating,decelerating,1.0,0.28315122187057007,False,True
2021-09-30,2021Q3,4,2022Q3,growth_qoq,abstain,False,,0.5653525523656278,no call,accelerating,,,False,True
2021-09-30,2021Q3,4,2022Q3,inflation_yoy,call,True,-0.8689472329312053,-0.29067342238344906,decelerating,decelerating,1.0,0.8689472329312053,False,True
2021-09-30,2021Q3,4,2022Q3,inflation_qoq,call,True,0.08844404073622414,-1.032061112174576,accelerating,decelerating,0.0,0.08844404073622414,False,True
2021-10-31,2021Q4,0,2021Q4,growth_yoy,call,True,-0.01961211764369697,0.6053681970414448,decelerating,accelerating,0.0,0.01961211764369697,False,True
2021-10-31,2021Q4,0,2021Q4,growth_qoq,split,True,-0.022906797137016155,0.8907022931446518,decelerating,accelerating,0.0,0.022906797137016155,False,True
2021-10-31,2021Q4,0,2021Q4,inflation_yoy,call,True,0.2642533172309962,1.5209842683373767,accelerating,accelerating,1.0,0.2642533172309962,False,True
2021-10-31,2021Q4,0,2021Q4,inflation_qoq,call,True,-0.6196328075559476,0.5842995135905804,decelerating,accelerating,0.0,0.6196328075559476,False,True
2021-10-31,2021Q4,1,2022Q1,growth_yoy,call,True,-1.1437360751387349,-1.721597114248663,decelerating,decelerating,1.0,1.1437360751387349,False,True
2021-10-31,2021Q4,1,2022Q1,growth_qoq,lean,True,-0.19229861457091824,-1.9705537899556202,decelerating,decelerating,1.0,0.19229861457091824,False,True
2021-10-31,2021Q4,1,2022Q1,inflation_yoy,call,True,-0.44146673933241587,1.2523121268116801,decelerating,accelerating,0.0,0.44146673933241587,False,True
2021-10-31,2021Q4,1,2022Q1,inflation_qoq,call,True,-0.3816523347092815,0.022695819256424166,decelerating,accelerating,0.0,0.3816523347092815,False,True
2021-10-31,2021Q4,2,2022Q2,growth_yoy,call,True,-1.137934720667455,-1.5807891475521307,decelerating,decelerating,1.0,1.137934720667455,False,True
2021-10-31,2021Q4,2,2022Q2,growth_qoq,abstain,False,,0.41134562930517093,no call,accelerating,,,False,True
2021-10-31,2021Q4,2,2022Q2,inflation_yoy,call,True,-1.2427933869617744,0.5603312033418621,decelerating,accelerating,0.0,1.2427933869617744,False,True
2021-10-31,2021Q4,2,2022Q2,inflation_qoq,call,True,0.024385382040104098,0.15104928952840435,accelerating,accelerating,1.0,0.024385382040104098,False,True
2021-10-31,2021Q4,3,2022Q3,growth_yoy,call,True,0.07669928767577439,-0.10481966623026029,accelerating,decelerating,0.0,0.07669928767577439,False,True
2021-10-31,2021Q4,3,2022Q3,growth_qoq,abstain,False,,0.5653525523656278,no call,accelerating,,,False,True
2021-10-31,2021Q4,3,2022Q3,inflation_yoy,call,True,-0.9356929833193326,-0.29067342238344906,decelerating,decelerating,1.0,0.9356929833193326,False,True
2021-10-31,2021Q4,3,2022Q3,inflation_qoq,call,True,0.06375218284970785,-1.032061112174576,accelerating,decelerating,0.0,0.06375218284970785,False,True
2021-10-31,2021Q4,4,2022Q4,growth_yoy,call,True,-0.843689886528276,-1.0318989819385838,decelerating,decelerating,1.0,0.843689886528276,False,True
2021-10-31,2021Q4,4,2022Q4,growth_qoq,abstain,False,,-0.03165916584768613,no call,decelerating,,,False,True
2021-10-31,2021Q4,4,2022Q4,inflation_yoy,call,True,-0.25381586032764414,-1.1969973285968667,decelerating,decelerating,1.0,0.25381586032764414,False,True
2021-10-31,2021Q4,4,2022Q4,inflation_qoq,call,True,0.0448295142458921,-0.27407712721885247,accelerating,decelerating,0.0,0.0448295142458921,False,True
2021-11-30,2021Q4,0,2021Q4,growth_yoy,call,True,-0.39912323402417904,0.6053681970414448,decelerating,accelerating,0.0,0.39912323402417904,False,True
2021-11-30,2021Q4,0,2021Q4,growth_qoq,split,True,-0.022906797137016155,0.8907022931446518,decelerating,accelerating,0.0,0.022906797137016155,False,True
2021-11-30,2021Q4,0,2021Q4,inflation_yoy,call,True,1.023438145703433,1.5209842683373767,accelerating,accelerating,1.0,1.023438145703433,False,True
2021-11-30,2021Q4,0,2021Q4,inflation_qoq,call,True,0.10710157230644501,0.5842995135905804,accelerating,accelerating,1.0,0.10710157230644501,False,True
2021-11-30,2021Q4,1,2022Q1,growth_yoy,call,True,-1.1396040782795769,-1.721597114248663,decelerating,decelerating,1.0,1.1396040782795769,False,True
2021-11-30,2021Q4,1,2022Q1,growth_qoq,lean,True,-0.19229861457091824,-1.9705537899556202,decelerating,decelerating,1.0,0.19229861457091824,False,True
2021-11-30,2021Q4,1,2022Q1,inflation_yoy,call,True,-0.3379397849991186,1.2523121268116801,decelerating,accelerating,0.0,0.3379397849991186,False,True
2021-11-30,2021Q4,1,2022Q1,inflation_qoq,call,True,-1.0071400319082935,0.022695819256424166,decelerating,accelerating,0.0,1.0071400319082935,False,True
2021-11-30,2021Q4,2,2022Q2,growth_yoy,call,True,-1.133868975410346,-1.5807891475521307,decelerating,decelerating,1.0,1.133868975410346,False,True
2021-11-30,2021Q4,2,2022Q2,growth_qoq,abstain,False,,0.41134562930517093,no call,accelerating,,,False,True
2021-11-30,2021Q4,2,2022Q2,inflation_yoy,call,True,-1.227076234844838,0.5603312033418621,decelerating,accelerating,0.0,1.227076234844838,False,True
2021-11-30,2021Q4,2,2022Q2,inflation_qoq,call,True,-0.051967064169300414,0.15104928952840435,decelerating,accelerating,0.0,0.051967064169300414,False,True
2021-11-30,2021Q4,3,2022Q3,growth_yoy,call,True,0.0763541699772885,-0.10481966623026029,accelerating,decelerating,0.0,0.0763541699772885,False,True
2021-11-30,2021Q4,3,2022Q3,growth_qoq,abstain,False,,0.5653525523656278,no call,accelerating,,,False,True
2021-11-30,2021Q4,3,2022Q3,inflation_yoy,call,True,-0.9526660521361232,-0.29067342238344906,decelerating,decelerating,1.0,0.9526660521361232,False,True
2021-11-30,2021Q4,3,2022Q3,inflation_qoq,call,True,0.030033323555711533,-1.032061112174576,accelerating,decelerating,0.0,0.030033323555711533,False,True
2021-11-30,2021Q4,4,2022Q4,growth_yoy,call,True,-0.47221186834489615,-1.0318989819385838,decelerating,decelerating,1.0,0.47221186834489615,False,True
2021-11-30,2021Q4,4,2022Q4,growth_qoq,abstain,False,,-0.03165916584768613,no call,decelerating,,,False,True
2021-11-30,2021Q4,4,2022Q4,inflation_yoy,call,True,-1.020271127099948,-1.1969973285968667,decelerating,decelerating,1.0,1.020271127099948,False,True
2021-11-30,2021Q4,4,2022Q4,inflation_qoq,call,True,0.029209094440063588,-0.27407712721885247,accelerating,decelerating,0.0,0.029209094440063588,False,True
2021-12-31,2021Q4,0,2021Q4,growth_yoy,call,True,0.10515277366447418,0.6053681970414448,accelerating,accelerating,1.0,0.10515277366447418,False,True
2021-12-31,2021Q4,0,2021Q4,growth_qoq,split,True,-0.022906797137016155,0.8907022931446518,decelerating,accelerating,0.0,0.022906797137016155,False,True
2021-12-31,2021Q4,0,2021Q4,inflation_yoy,call,True,1.3490679340893985,1.5209842683373767,accelerating,accelerating,1.0,1.3490679340893985,False,True
2021-12-31,2021Q4,0,2021Q4,inflation_qoq,call,True,0.4191788492639237,0.5842995135905804,accelerating,accelerating,1.0,0.4191788492639237,False,True
2021-12-31,2021Q4,1,2022Q1,growth_yoy,call,True,-1.145094475767272,-1.721597114248663,decelerating,decelerating,1.0,1.145094475767272,False,True
2021-12-31,2021Q4,1,2022Q1,growth_qoq,lean,True,-0.19229861457091824,-1.9705537899556202,decelerating,decelerating,1.0,0.19229861457091824,False,True
2021-12-31,2021Q4,1,2022Q1,inflation_yoy,call,True,-0.1473152199829908,1.2523121268116801,decelerating,accelerating,0.0,0.1473152199829908,False,True
